LfdNr;Name;Typ;Beschreibung;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Materialspannung_fval;Materialspannung_phys;Kondition_fval;Kondition_phys;Manip_fval;Manip_physval;MinSingVal_fval;MinSingVal_physval;Positionsfehler_fval;Positionsfehler_phys;Gelenkbereich_fval;Gelenkbereich_phys;Gelenkgrenze_fval;Gelenkgrenze_phys;AntrGeschw_fval;AntrGeschw_phys;KinLaenge_fval;KinLaenge_phys;Bauraum_fval;Bauraum_phys;Footprint_fval;Footprint_phys;CollDist_fval;CollDist_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;num_succ;num_fail;comptime_sum
;;;;;;;Zielfunktion der Optimierung;;(normiert);in kg;(normiert);in J;(normiert);in N bzw. Nm;(normiert);"Ausnutzung der Materialgrenzen; 1=max";(normiert);in Einheiten der Jacobi;(normiert);in Einh. von J;(normiert);in Einh. von J;(normiert);in µm;(normiert);in Grad;(normiert);in Grad;(normiert);in rad/s bzw. m/s;(normiert);in mm;(normiert);in m³;(normiert);in m²;(normiert);in mm;transl., normiert;in mm/N;in N/mm;;;Rechenzeit der Fitness-Auswertungen
1;P5PRRRR4G10P8A1;2;5PRRRR;11.06.2022 10:49:35;11.06.2022 16:51:44;44.311652;701.277836811094;i.O.;181.610288097593;29.3271813488794;785.225769158023;285.081663857732;856.860814299005;437.235627548374;521.193261617651;1.90418221791214;114.54244849172;38.0079999239424;165.42449255337;2.65858990011267;388.338203646421;6.98919195463371;494.271925761155;147.324707723808;0;26.9332119212519;241.842120104414;13.8565327904789;388.800486051274;1.40000122464984;996.003140653183;26546.3185247582;993.287922041154;9.48433833648693;988.26676336836;5.4251670488057;128.077975123705;20.3943414211632;99.9049298819113;0.00669631333083642;149.335903293983;244;11757;21320.805311
2;P5PRRRR4G1P8A1;2;5PRRRR;11.06.2022 10:49:35;11.06.2022 16:51:44;43.601001;765.495615841104;i.O.;125.173914594592;19.9196376075755;664.634377717846;171.935173268422;999.546266502281;140306.95722774;998.525578237435;389.597445413663;316.855125938206;52406.2560172996;3.93622870535388;0.0618309238449584;204.669842144377;3.33049004081506;999.465838318113;178771.609202933;0;45.8820421523439;242.915137314937;13.9180121479867;295.167235300867;1;995.499447562041;23575.2231023991;984.132275053596;4.01121102677878;972.589163468378;2.32107588175748;5.45077199873393;0.856226186438838;99.9144057955229;0.00743764595569485;134.451143003697;171;13030;21549.605703
3;P5PRRRR4V1G10P8A1;2;5PRUR;11.06.2022 10:49:35;11.06.2022 16:51:40;35.881743;818.432097354624;i.O.;87.5006120784665;13.8317739800816;564.368714150501;122.582338938966;999.978610729186;2976350.98303574;999.953568150184;12340.7580788025;484.833258381122;191241627.065547;24.6952072788995;0.388106096249833;486.65001609669;9.58915316359011;999.999797927324;472567434.091474;368.284539628492;66.2912171331286;1705.83713276689;97.7372682442403;308.117625468688;1.05138580749648;993.488053691832;16293.0696560793;976.974980102189;2.76369863862664;966.406638891127;1.8933168731967;64.4145201569703;10.1528806098044;99.8274970681096;0.00369047764756118;270.967634951222;198;15403;21409.848089
4;P5PRRRR4V1G1P8A1;2;5PRUR;11.06.2022 10:49:35;11.06.2022 16:51:41;44.926232;731.135501116909;i.O.;126.694633459803;20.1681085972178;635.025430463622;154.886221450631;996.320908259625;17303.5284247225;976.43623809066;25.3014985908568;233.097145268695;2140.44383701864;48.9124821257861;0.769830861803646;389.472980097609;7.01575741795177;987.696443770218;7760.44540416987;500.234669905598;90.0422405830076;1684.84682809436;96.5346123758105;295.167235300867;1;990.325649500683;10966.6408862572;969.98371299032;2.11934258065779;965.796931241092;1.85950309595119;23.895991680672;3.75533743242826;99.8785000502436;0.0052396647133983;190.851906505183;527;10274;21626.684357
5;P5PRRRR6G10P8A1;2;5PRRRR;11.06.2022 10:49:35;11.06.2022 16:51:43;38.72755;772.08842309913;i.O.;97.2113362458824;15.3897216367925;581.292289920302;129.461010970859;999.888226645553;569563.085027946;999.668472052292;1729.23357773927;344.070074496226;162951.953842151;2.85781781075479;0.044890798738217;232.743316855384;3.82801052355983;999.86939784123;731174.47226807;0;30.4952175801982;116.289834842167;6.66291673672955;295.167235300867;1;993.862253195482;17286.4751930696;978.33294345856;2.93705766071075;966.95473989042;1.92477802659922;11.7010690454061;1.83820662920511;99.4730676538006;0.00120813466618574;827.722296188346;435;6766;21684.251599
6;P5PRRRR6G9P8A1;2;5PRRRR;11.06.2022 10:49:35;11.06.2022 16:51:41;12.487132;3189906106.56174;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;16401;21549.130891
7;P5PRRRR6V1G10P8A1;2;5PRUR;11.06.2022 10:49:35;11.06.2022 16:51:43;42.730653;711.477852789186;i.O.;136.005267173432;21.6947192823934;671.212181091946;176.096924205572;956.051185728401;1446.24634658592;838.416504899749;4.45138535773478;174.838766577852;280.091283656164;8.62822161005711;0.13554008727895;224.321039284408;3.67708290640677;938.195886722658;1540.23364789487;313.519908061508;56.4335834510714;2174.64852137053;124.598182198896;295.167235300867;1;991.175414090212;12022.8303813107;968.419381368954;2.0142020980533;956.228123794173;1.45211105362066;171.940610567291;27.6848226904894;98.2647036761875;0.000366774300716054;2726.47237837465;553;12048;21572.551574
8;P5PRRRR6V1G9P8A1;2;5PRUR;11.06.2022 10:49:35;11.06.2022 16:51:43;13.324428;3244263574.12257;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;15201;21411.756478
9;P5RPRRR8G9P8A1;2;5RPRRR;11.06.2022 10:50:39;11.06.2022 16:52:14;40.740935;710.888098242701;i.O.;110.670228326083;17.5612998910415;554.581559817659;118.805742937934;960.394054173505;1605.31004588173;742.685311321702;3.07492932301727;168.530278984437;226.282425205175;2.03507095850564;0.0319669287515756;271.088398213993;4.53577100155878;855.485866166884;649.39704462346;0;27.1122973108839;157.68417485716;9.03463771531817;294.146936725739;0.995996501603025;992.000230971264;13262.5967354275;972.133787788;2.2830987133589;969.114257523923;2.05959179503218;178.663015025628;28.8250847634535;99.25088552062;0.00084979052827764;1176.76058596088;228;11173;21576.337357
10;P5RPRRR8V1G9P8A1;2;5RPUR;11.06.2022 10:50:39;11.06.2022 16:52:12;40.115186;712.083139309239;i.O.;150.395240396295;24.0735483195553;664.197144843342;171.663782417206;985.919680773921;4520.60746977928;934.406609915779;9.69679880471055;174.028080027088;272.499039944476;0.566678210997176;0.00890136287406593;153.592065123852;2.46054535849753;953.134716586868;2033.92351986043;212.665117579956;38.2797211643921;1047.56181011152;60.0208704984751;294.730984591774;0.998287433980785;992.43000329323;14015.6328550331;969.791337307701;2.10582603433666;963.360360121901;1.73559758534622;265.017418609628;44.2128084424686;99.4308955183315;0.00111860446450589;893.971043144119;544;11657;21403.051303
