LfdNr;Name;Typ;Beschreibung;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Materialspannung_fval;Materialspannung_phys;Kondition_fval;Kondition_phys;Manip_fval;Manip_physval;MinSingVal_fval;MinSingVal_physval;Positionsfehler_fval;Positionsfehler_phys;Gelenkbereich_fval;Gelenkbereich_phys;Gelenkgrenze_fval;Gelenkgrenze_phys;AntrGeschw_fval;AntrGeschw_phys;KinLaenge_fval;KinLaenge_phys;Bauraum_fval;Bauraum_phys;Footprint_fval;Footprint_phys;CollDist_fval;CollDist_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;num_succ;num_fail;comptime_sum
;;;;;;;Zielfunktion der Optimierung;;(normiert);in kg;(normiert);in J;(normiert);in N bzw. Nm;(normiert);"Ausnutzung der Materialgrenzen; 1=max";(normiert);in Einheiten der Jacobi;(normiert);in Einh. von J;(normiert);in Einh. von J;(normiert);in µm;(normiert);in Grad;(normiert);in Grad;(normiert);in rad/s bzw. m/s;(normiert);in mm;(normiert);in m³;(normiert);in m²;(normiert);in mm;transl., normiert;in mm/N;in N/mm;;;Rechenzeit der Fitness-Auswertungen
1;P5PRRRR4G10P8A1;2;5PRRRR;11.06.2022 10:46:33;11.06.2022 16:49:12;20.821666;703.749816673219;i.O.;173.603014089505;27.966170733449;768.203237471466;262.400179955479;865.012430512453;464.524418200343;599.483857580639;2.18957565191851;122.575182450079;49.3587455106759;42.9873234672724;0.676271438365066;279.995025244621;4.70554736587535;619.339859329439;220.22672875852;0;23.9855838064543;240.353994336106;13.7712694645701;349.796419052958;1.22472200640412;995.988207609047;26447.5028972034;992.686060718954;8.70381525494636;987.538023477537;5.10784508222498;12.2050321942962;1.91739689339515;99.9439298426015;0.011353982890227;88.0748200581448;268;15933;21658.812332
2;P5PRRRR4G1P8A1;2;5PRRRR;11.06.2022 10:46:32;11.06.2022 16:49:12;21.228506;765.495615841158;i.O.;125.173914594592;19.9196376075755;664.634377717844;171.935173268421;999.54626650228;140306.957227429;998.525578237432;389.597445412801;316.855125938129;52406.2560171373;3.93622870535389;0.0618309238449584;204.669842144377;3.33049004081506;999.465838318112;178771.609202531;0;45.8820421523439;242.915137314937;13.9180121479867;295.167235300867;1;995.499447562041;23575.2231023991;984.132275053596;4.0112110267788;972.589163468378;2.32107588175748;5.45077199873393;0.856226186438838;99.9144058233397;0.00743764837281695;134.45109930913;171;18430;21572.189822
3;P5PRRRR4V1G10P8A1;2;5PRUR;11.06.2022 10:46:33;11.06.2022 16:49:12;17.42358;752.696325891553;i.O.;89.9062330393791;14.2170806677427;575.957698658785;127.242642351634;993.895873327977;10429.0146154002;978.449362667217;27.5740435606017;286.67416284654;15814.2750783257;28.1725802640391;0.442822962939344;417.509493238298;7.69432542310025;997.243878709023;34647.3754847056;370.22149880594;66.6398697850692;1759.33718702597;100.802595557007;311.618308237595;1.06546361657567;993.457927211964;16218.0342398127;977.956889638987;2.88691262547109;967.230487733719;1.94100359522562;9.12498325664107;1.43344718623961;99.8320054674299;0.00378951793798648;263.885807209384;215;19586;21495.966968
4;P5PRRRR4V1G1P8A1;2;5PRUR;11.06.2022 10:46:32;11.06.2022 16:49:12;22.669637;731.000890727582;i.O.;128.551183776885;20.4717762769266;640.81957583293;158.024092091304;974.889626506314;2533.97104226959;781.866011158049;3.49848369831931;233.042325379443;2136.21986001949;33.3974797387433;0.525088175024328;232.023922241535;3.8150599989899;988.332724531091;8183.76789103777;446.569010742378;80.3824219336281;1716.37212575972;98.3408788799293;295.167235300867;1;990.306285251153;10944.7304518925;969.654065991219;2.0962858804575;966.077549253473;1.87491505500207;186.880499127962;30.2284342384102;99.8525124350538;0.00431642242949092;231.673339747227;548;13853;21558.761859
5;P5PRRRR6G10P8A1;2;5PRRRR;11.06.2022 10:46:32;11.06.2022 16:49:12;18.191494;751.844717147411;i.O.;98.0268540527469;15.5208827987067;580.655476066289;129.193673969038;998.918589264988;58869.321288746;995.730265858097;135.188024335815;283.184604499087;13818.6696360819;2.59931315872437;0.0408301425100444;200.202859585882;3.25272024706788;998.34389461468;57661.0349145243;0;29.8836786505933;112.455585291855;6.44323041989674;295.167235300867;1;993.853364642225;17261.4759414132;978.496184089077;2.95937073275363;967.059619366088;1.93091736666528;21.1478622769411;3.32312088400732;99.4996167623539;0.00127223818540556;786.016338348802;481;9320;21654.861081
6;P5PRRRR6G9P8A1;2;5PRRRR;11.06.2022 10:46:32;11.06.2022 15:52:37;18364.096198;3188864735.88787;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;20201;18278.157674
7;P5PRRRR6V1G10P8A1;2;5PRUR;11.06.2022 10:46:33;11.06.2022 16:49:10;21.257634;711.096393051083;i.O.;136.740427803179;21.8156635309002;672.528863863863;176.948213942526;958.93392078359;1548.08184882461;847.538625090238;4.66893216032686;173.63202558039;268.867008478006;8.13441049436043;0.127781975416878;220.266145381321;3.60494471668396;936.424989335316;1497.05541211134;305.207883928328;54.937419107099;2167.41304455701;124.183619914717;295.167235300867;1;991.207797185896;12067.1180598866;968.449360029546;2.01611908640671;956.205678600041;1.45136447532894;169.491665598935;27.2710981532247;98.2761304345748;0.000369206683789807;2708.51001324047;657;15544;21528.752762
8;P5PRRRR6V1G9P8A1;2;5PRUR;11.06.2022 10:46:32;11.06.2022 16:20:14;20021.6027;3244132951.33936;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;20201;19936.066001
9;P5RPRRR8G9P8A1;2;5RPRRR;11.06.2022 10:53:33;11.06.2022 15:03:48;15015.114628;710.888098242701;i.O.;110.670228326083;17.5612998910415;418.314993885576;77.1448861528273;953.914486420756;1378.97416386244;684.312352179423;2.62746412066797;168.530278984437;226.282425205173;2.03507095850562;0.0319669287515752;271.088398213994;4.53577100155878;855.485866166884;649.39704462346;0;27.1122973108839;157.68417485716;9.03463771531817;294.146936725739;0.995996501603025;992.000230971264;13262.5967354275;972.133787788001;2.28309871335899;969.114257523923;2.05959179503218;178.663015025628;28.8250847634535;99.2504271728377;0.000849270851526276;1177.48065673376;363;19838;14939.909755
