LfdNr;Name;Typ;Beschreibung;Startzeit;Endzeit;Dauer;Fval_Opt;Fval_Text;Masse_fval;Masse_phys;Energie_fval;Energie_phys;Antriebskraft_fval;Antriebskraft_phys;Materialspannung_fval;Materialspannung_phys;Kondition_fval;Kondition_phys;Manip_fval;Manip_physval;MinSingVal_fval;MinSingVal_physval;Positionsfehler_fval;Positionsfehler_phys;Gelenkbereich_fval;Gelenkbereich_phys;Gelenkgrenze_fval;Gelenkgrenze_phys;AntrGeschw_fval;AntrGeschw_phys;KinLaenge_fval;KinLaenge_phys;Bauraum_fval;Bauraum_phys;Footprint_fval;Footprint_phys;CollDist_fval;CollDist_phys;Nachgiebigk_fval;Nachgiebigk_phys;Steifigk_phys;num_succ;num_fail;comptime_sum
;;;;;;;Zielfunktion der Optimierung;;(normiert);in kg;(normiert);in J;(normiert);in N bzw. Nm;(normiert);"Ausnutzung der Materialgrenzen; 1=max";(normiert);in Einheiten der Jacobi;(normiert);in Einh. von J;(normiert);in Einh. von J;(normiert);in µm;(normiert);in Grad;(normiert);in Grad;(normiert);in rad/s bzw. m/s;(normiert);in mm;(normiert);in m³;(normiert);in m²;(normiert);in mm;transl., normiert;in mm/N;in N/mm;;;Rechenzeit der Fitness-Auswertungen
1;P5PRRRR4G10P8A1;2;5PRRRR;11.06.2022 10:52:04;11.06.2022 16:53:44;8.146733;2764986481.17875;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;19601;21391.674426
2;P5PRRRR4G1P8A1;2;5PRRRR;11.06.2022 10:52:09;11.06.2022 16:53:44;8.921094;2306362005.87078;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;25601;21464.873129
3;P5PRRRR4V1G10P8A1;2;5PRUR;11.06.2022 10:52:04;11.06.2022 16:53:44;9.41034;2277155315.36502;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;19601;21410.558066
4;P5PRRRR4V1G1P8A1;2;5PRUR;11.06.2022 10:52:04;11.06.2022 16:53:44;23.737902;752.756947300653;i.O.;132.561963513058;21.1290478873386;656.642257410929;167.073286743908;998.811682704344;53573.152164161;995.583045837211;130.715279763359;284.351837373409;14455.315570725;4.57711755475525;0.0718984332869606;163.927316749116;2.63342575839874;999.051401759093;100667.375358641;353.557114152028;63.640280547365;2326.52125358949;133.299848778163;295.167235300867;1;992.758146755271;14650.7689577536;981.160860238988;3.37825366487598;974.444223829332;2.48976110223351;94.4008023816717;14.9380918107281;99.9594343808544;0.015693577458309;63.7203341721518;37;17164;21420.664025
5;P5PRRRR6G10P8A1;2;5PRRRR;11.06.2022 10:52:04;11.06.2022 16:53:44;8.963505;2280669199.56552;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;16801;21516.841423
6;P5PRRRR6G9P8A1;2;5PRRRR;11.06.2022 10:52:04;11.06.2022 16:53:44;8.06182;3539883240.39713;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;35201;21489.01387
7;P5PRRRR6V1G10P8A1;2;5PRUR;11.06.2022 10:52:04;11.06.2022 16:53:36;20.023898;765.773242393137;i.O.;83.6320896810461;13.212994632654;527.419705347661;109.007693527216;999.482975960595;123131.534296785;997.950172525823;280.513938535247;325.640180384062;75129.8035462822;0.938210271956963;0.0147373831588954;231.929727251603;3.81336513045571;999.493590306277;188568.55802184;214.905019917868;38.6829035852163;865.177183079922;49.5710011214969;308.631530671004;1.05344733024313;993.76259558773;17010.2647254626;977.916944319605;2.88168640340304;963.394297391652;1.73721022081252;109.183489031448;17.3206594357554;99.3098876098174;0.000922450958088763;1084.0684713168;225;22576;21521.32442
8;P5PRRRR6V1G9P8A1;2;5PRUR;11.06.2022 10:52:04;11.06.2022 16:53:44;9.977807;3373708053.9569;Selbstkoll. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;22801;21430.908022
17;P5RRRRR5G1P8A1;2;5RRRRR;11.06.2022 10:52:12;11.06.2022 16:55:13;6.463124;2270079276.9904;Bauraum-verl. Eckpkt.;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0;23201;21521.575979
